time,id,type,link,lane,x,y,angle,speed.mph,pos,accel.fpss
8.30,27_3_0_11,4518,5681969#1,0,7943.766658400001,8924.7706268,116.67,26.5301084,101.2467224,9.4816276
8.30,31_5_0_7,4518,-222258277#5,0,9173.0317896,7752.4280696000005,329.60,23.241806600000004,133.7270384,0.42650920000000003
8.30,4_1_0_2,5018,:gneJ0_1,1,5584.8098899999995,14384.416470799999,90.34,7.3595326000000005,21.784777599999998,-4.92126
8.30,4_5_0_6,8025,41381890#0.0,1,5531.9555576,14385.007022,90.84,10.5807262,100.36089559999999,-2.6902888
8.30,5_4_0_8,4518,221605483#0,0,4625.820358,15242.3889392,92.15,2.3711564000000003,16.4042,4.7900263999999995
8.30,7_1_0_13,1509,107391104#10,0,7402.8217592,13025.262884,272.29,3.6685816,9.02231,4.1994752
8.30,7_add_0_4,4518,107391104#10,0,7223.491044799999,13032.415115200001,272.29,29.952626600000002,188.484258,0.2624672
8.30,B38_0_1,1509,-46121861#1,0,5743.504120799999,12981.5620952,117.04,15.904643400000001,125.000004,2.8871392
8.30,B54_0_1,1509,221605483#0,0,4657.97259,15241.1750284,92.15,7.493749000000001,48.5892404,2.8543308
8.30,B62_0_1,1509,221605483#0,0,4734.0224612,15238.3206976,92.15,15.904643400000001,124.7047284,2.8871392
8.30,add_2_0_5,1509,5676999#0,0,5579.4621208,14829.560842,272.45,8.8806518,82.7755932,-14.107612
8.40,11_29_0_3,4518,46121854,0,6212.8282828,12741.5686492,116.93,29.930257200000003,192.913392,0.0328084
8.40,14_1_0_12,8024,-222251427#2,0,8611.38479,10547.1788152,284.77,3.7804286,31.332022000000002,3.4776904
8.40,14_25_0_10,5018,-222251427#2,1,8591.7653668,10541.502962,284.77,16.7546806,48.851707600000005,9.875328399999999
8.40,14_5_0_9,4518,-222251427#2,0,8539.6656276,10566.109262,284.77,27.2682986,105.51181439999999,8.562992399999999
8.40,1_4_0_1,5018,5677903#1,1,5251.148462,15355.1842184,158.58,5.637088800000001,176.1482996,-4.92126
8.40,24_31_0_0,1509,23334065#2,0,9010.7614432,8822.9661616,284.38,23.152329,150.262472,3.9698164
8.40,27_3_0_11,4518,5681969#1,0,7947.342774,8922.9661648,116.67,27.134082200000005,105.24934719999999,9.0879268
8.40,31_5_0_7,4518,-222258277#5,0,9171.2929444,7755.3808256,329.60,23.241806600000004,137.1063036,-0.29527559999999997
8.40,4_1_0_2,5018,:gneJ0_1,1,5585.859758799999,14384.416470799999,90.34,7.0239916000000004,22.801838,-4.92126
8.40,4_5_0_6,8025,41381890#0.0,1,5533.497552399999,14384.9742136,90.84,10.4241404,101.90289039999999,-2.3293964
8.40,5_4_0_8,4518,221605483#0,0,4626.2140588,15242.3889392,92.15,2.7290668,16.8307092,5.0196852
8.40,7_1_0_13,1509,107391104#10,0,7402.231207999999,13025.295692400001,272.29,3.9593838000000003,9.612861200000001,4.2322836
8.40,7_add_0_4,4518,107391104#10,0,7219.1275276,13032.611965600001,272.29,29.930257200000003,192.8805836,-0.3608924
8.40,B38_0_1,1509,-46121861#1,0,5745.6038584,12980.5122264,117.04,16.105968,127.3622088,2.8871392
8.40,B54_0_1,1509,221605483#0,0,4659.0880756,15241.14222,92.15,7.695073600000001,49.704726,2.9199476
8.40,B62_0_1,1509,221605483#0,0,4736.384666,15238.2550808,92.15,16.083598600000002,127.0669332,2.7887139999999997
8.40,add_2_0_5,1509,5676999#0,0,5578.2810184,14829.593650400002,272.45,7.918767600000001,83.9238872,-14.107612
8.50,11_29_0_3,4518,46121854,0,6216.7652908,12739.5673368,116.93,29.974996000000004,197.3097176,0.5905511999999999
8.50,14_1_0_12,8024,-222251427#2,0,8610.8270472,10547.3428572,284.77,4.026492,31.922573200000002,3.5761156
8.50,14_25_0_10,5018,-222251427#2,1,8589.3047368,10542.126321599999,284.77,17.448132,51.4107628,10.1049872
8.50,14_5_0_9,4518,-222251427#2,0,8535.6958112,10567.159130799999,284.77,27.894641800000002,109.61286439999999,9.2191604
8.50,1_4_0_1,5018,5677903#1,1,5251.4109292,15354.4624336,158.58,5.301547800000001,176.9357012,-4.8228348
8.50,24_31_0_0,1509,23334065#2,0,9007.4149864,8823.81918,284.38,23.443131200000003,153.707354,4.1338584
8.50,27_3_0_11,4518,5681969#1,0,7950.951697999999,8921.1617028,116.67,27.760425400000003,109.3175888,8.9895016
8.50,31_5_0_7,4518,-222258277#5,0,9169.5540992,7758.3007732,329.60,23.264176000000003,140.5183772,0.42650920000000003
8.50,4_1_0_2,5018,:gneJ0_1,1,5586.8440107999995,14384.416470799999,90.34,6.688450600000001,23.78609,-4.92126
8.50,4_5_0_6,8025,41381890#0.0,1,5535.0067388,14384.9742136,90.84,10.222815800000001,103.4120768,-3.0511812000000003
8.50,5_4_0_8,4518,221605483#0,1,4627.067077199999,15252.854818799999,92.15,3.0422384000000005,17.2572184,4.560367599999999
8.50,7_1_0_13,1509,107391104#10,0,7401.6406568,13025.295692400001,272.29,4.2054472,10.2362208,3.8713911999999997
8.50,7_add_0_4,4518,107391104#10,0,7214.731202000001,13032.7760076,272.29,29.974996000000004,197.2769092,0.7545932000000001
8.50,B38_0_1,1509,-46121861#1,0,5747.6707876,12979.4623576,117.04,15.8151658,129.6916052,-4.265092
8.50,B54_0_1,1509,221605483#0,0,4660.2363696,15241.109411599999,92.15,7.8740288000000005,50.8858284,2.7230971999999998
8.50,B62_0_1,1509,221605483#0,0,4738.7468708,15238.1566556,92.15,16.2625538,129.4619464,2.6574804000000003
8.50,add_2_0_5,1509,5676999#0,0,5577.2639580000005,14829.659267199999,272.45,6.956883400000001,84.973756,-14.107612
8.60,11_29_0_3,4518,46121854,0,6220.6694904,12737.5988328,116.93,29.952626600000002,201.70604319999998,-0.2624672
8.60,14_1_0_12,8024,-222251427#2,0,8610.2036876,10547.5068992,284.77,4.2725554,32.5459328,3.5104988
8.60,14_25_0_10,5018,-222251427#2,1,8586.7456816,10542.815298,284.77,18.074475200000002,54.0682432,9.186352
8.60,14_5_0_9,4518,-222251427#2,0,8531.660377999999,10568.2089996,284.77,28.520985000000003,113.7795312,9.1535436
8.60,1_4_0_1,5018,5677903#1,1,5251.6733964000005,15353.773457199999,158.58,4.966006800000001,177.657486,-4.92126
8.60,24_31_0_0,1509,23334065#2,0,9004.0685296,8824.672198400001,284.38,23.711564,157.18504439999998,3.8713911999999997
8.60,27_3_0_11,4518,5681969#1,0,7954.6918556,8919.291624,116.67,28.409138,113.48425560000001,9.448819199999999
8.60,31_5_0_7,4518,-222258277#5,0,9167.8480624,7761.2535292,329.60,23.264176000000003,143.9304508,0.1312336
8.60,4_1_0_2,5018,:gneJ0_1,1,5587.762646,14384.416470799999,90.34,6.3529096,24.7375336,-4.92126
8.60,4_5_0_6,8025,41381890#0.0,1,5536.4503084,14384.9414052,90.84,9.9991218,104.8556464,-3.1824148
8.60,5_4_0_8,4518,221605483#0,1,4627.5920116,15252.854818799999,92.15,3.6685816,17.8149612,9.4160108
8.60,7_1_0_13,1509,107391104#10,0,7400.9516803999995,13025.3285008,272.29,4.4962494,10.892388799999999,4.10105
8.60,7_add_0_4,4518,107391104#10,0,7210.3348764,13032.9400496,272.29,29.952626600000002,201.6732348,-0.29527559999999997
8.60,B38_0_1,1509,-46121861#1,0,5749.5736748,12978.478105600001,117.04,14.54011,131.8241512,-18.667979600000002
8.60,B54_0_1,1509,221605483#0,0,4661.417472,15241.0766032,92.15,8.075353400000001,52.066930799999994,2.9199476
8.60,B62_0_1,1509,221605483#0,0,4741.1746924,15238.058230400002,92.15,16.463878400000002,131.889768,2.952756
8.60,add_2_0_5,1509,5676999#0,0,5576.4109396,14829.6920756,272.45,5.9949992000000005,85.8267744,-14.107612
8.70,11_29_0_3,4518,46121854,0,6224.57369,12735.5975204,116.93,29.930257200000003,206.0695604,-0.3608924
8.70,14_1_0_12,8024,-222251427#2,0,8609.580328,10547.6709412,284.77,4.5186188000000005,33.2021008,3.5761156
8.70,14_25_0_10,5018,-222251427#2,1,8584.0882012,10543.5042744,284.77,18.767926600000003,56.8241488,10.170604
8.70,14_5_0_9,4518,-222251427#2,0,8527.5265196,10569.2916768,284.77,29.1473282,118.07743160000001,9.120735199999999
8.70,1_4_0_1,5018,5677903#1,1,5251.9358636,15353.1500976,158.58,4.6304658,178.3464624,-4.92126
8.70,24_31_0_0,1509,23334065#2,0,9000.656456,8825.5580252,284.38,23.979996800000002,160.69554319999997,4.1338584
8.70,27_3_0_11,4518,5681969#1,0,7958.49763,8917.3559284,116.67,28.990742400000006,117.71653920000001,8.7270344
8.70,31_5_0_7,4518,-222258277#5,0,9166.109217199999,7764.206285200001,329.60,23.2865454,147.34252439999997,0.1312336
8.70,4_1_0_2,5018,:gneJ0_1,1,5588.6484728000005,14384.3836624,90.34,6.0173686,25.6233604,-4.92126
8.70,4_5_0_6,8025,41381890#0.0,1,5537.893878,14384.908596800002,90.84,9.8201666,106.299216,-2.7559055999999997
8.70,5_4_0_8,4518,221605483#0,1,4628.2153712,15252.822010400001,92.15,4.2949248,18.4383208,8.9566932
8.70,7_1_0_13,1509,107391104#10,0,7400.262704,13025.3613092,272.29,4.7646822,11.581365199999999,3.9698164
8.70,7_add_0_4,4518,107391104#10,0,7205.9385508,13033.1369,272.29,29.930257200000003,206.0695604,-0.29527559999999997
8.70,B38_0_1,1509,-46121861#1,0,5751.31252,12977.5922788,117.04,13.287423600000002,133.75984680000002,-18.602362799999998
8.70,B54_0_1,1509,221605483#0,0,4662.6313828,15241.0109864,92.15,8.2543086,53.280841599999995,2.7559055999999997
8.70,B62_0_1,1509,221605483#0,0,4743.602513999999,15237.9926136,92.15,16.553356,134.3175896,1.2139108
8.70,add_2_0_5,1509,5676999#0,0,5575.6563464,14829.724884000001,272.45,5.0331150000000004,86.58136760000001,-14.107612
8.80,11_29_0_3,4518,46121854,0,6228.510698,12733.6290164,116.93,29.952626600000002,210.465886,0.29527559999999997
8.80,14_1_0_12,8024,-222251427#2,0,8608.8913516,10547.8349832,284.77,4.7423128000000005,33.9238856,3.3792652
8.80,14_25_0_10,5018,-222251427#2,1,8581.332295600001,10544.2260592,284.77,19.3942698,59.645671199999995,9.2191604
8.80,14_5_0_9,4518,-222251427#2,0,8523.294236,10570.4071624,284.77,29.796040800000004,122.4409488,9.3175856
8.80,1_4_0_1,5018,5677903#1,1,5252.1655224,15352.5595464,158.58,4.2949248,178.969822,-4.92126
8.80,24_31_0_0,1509,23334065#2,0,8997.211573999999,8826.443852,284.38,24.270799,164.23885040000002,4.0354332
8.80,27_3_0_11,4518,5681969#1,0,7962.369021199999,8915.420232800001,116.67,29.617085600000003,122.0800564,9.0879268
8.80,31_5_0_7,4518,-222258277#5,0,9164.370372000001,7767.1590412,329.60,23.241806600000004,150.75459800000002,-0.5577428
8.80,4_1_0_2,5018,:gneJ0_1,1,5589.4686828,14384.3836624,90.34,5.6818276,26.443570400000002,-4.92126
8.80,4_5_0_6,8025,41381890#0.0,1,5539.304639200001,14384.908596800002,90.84,9.6412114,107.7099772,-2.3293964
8.80,5_4_0_8,4518,221605483#0,1,4628.937156,15252.789202,92.15,4.921268,19.160105599999998,9.4160108
8.80,7_1_0_13,1509,107391104#10,0,7399.540919200001,13025.394117599999,272.29,5.0331150000000004,12.335958399999999,4.0026247999999995
8.80,7_add_0_4,4518,107391104#10,0,7201.542225200001,13033.300942,272.29,29.974996000000004,210.465886,0.45931760000000005
8.80,B38_0_1,1509,-46121861#1,0,5752.8873232,12976.8048772,117.04,12.012367800000002,135.5315004,-18.5695544
8.80,B54_0_1,1509,221605483#0,0,4663.878102,15240.978178,92.15,8.4556332,54.494752399999996,2.7887139999999997
8.80,B62_0_1,1509,221605483#0,0,4745.8334852,15237.894188400001,92.15,15.3006696,136.5485608,-18.4711292
8.80,add_2_0_5,1509,5676999#0,0,5575.0657952,14829.724884000001,272.45,4.0712308,87.1719188,-14.107612
8.90,11_29_0_3,4518,46121854,0,6232.414897600001,12731.627704,116.93,29.930257200000003,214.8622116,-0.0656168
8.90,14_1_0_12,8024,-222251427#2,0,8608.2023752,10548.0318336,284.77,4.9883762,34.6456704,3.4776904
8.90,14_25_0_10,5018,-222251427#2,1,8578.477964799999,10544.9806524,284.77,20.042982400000003,62.598427199999996,9.4816276
8.90,14_5_0_9,4518,-222251427#2,0,8519.061952400001,10571.522648,284.77,29.952626600000002,126.83727439999998,2.3293964
8.90,1_4_0_1,5018,5677903#1,1,5252.3623728,15352.034612000001,158.58,3.9593838000000003,179.5603732,-4.92126
8.90,24_31_0_0,1509,23334065#2,0,8993.7010752,8827.3296788,284.38,24.539231800000003,167.8477744,4.0026247999999995
8.90,27_3_0_11,4518,5681969#1,0,7966.3060292,8913.4517288,116.67,29.952626600000002,126.47638199999999,5.0524936
8.90,31_5_0_7,4518,-222258277#5,0,9162.6315268,7770.111797199999,329.60,23.2865454,154.1666716,0.5249344
8.90,4_1_0_2,5018,:gneJ0_1,1,5590.2560844,14384.3836624,90.34,5.346286600000001,27.230972,-4.92126
8.90,4_5_0_6,8025,41381890#0.0,1,5540.682592,14384.8757884,90.84,9.417517400000001,109.08793,-3.4120736000000003
8.90,5_4_0_8,4518,221605483#0,1,4629.757366,15252.7563936,92.15,5.5476112,19.9803156,9.0551184
8.90,7_1_0_13,1509,107391104#10,0,7398.753517599999,13025.426926,272.29,5.301547800000001,13.090551600000001,3.9041995999999997
8.90,7_add_0_4,4518,:42471615_0,0,7197.1458996,13033.5962176,272.79,29.9078878,1.9356955999999998,-0.6889763999999999
8.90,B38_0_1,1509,-46121861#1,0,5754.265276,12976.0830924,117.04,10.737312000000001,137.1063036,-18.700788
8.90,B54_0_1,1509,221605483#0,0,4665.1576296,15240.9125612,92.15,8.6569578,55.77428,2.8543308
8.90,B62_0_1,1509,221605483#0,0,4747.9004144,15237.8285716,92.15,14.0256138,138.61549,-18.700788
8.90,add_2_0_5,1509,5676999#0,0,5574.6064776,14829.757692399999,272.45,3.1093466,87.6312364,-14.107612
9.00,10_9_0_16,8025,-5680631#3,1,5663.189157600001,12602.296991199999,115.96,0.0,26.574804,0.0
